"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CYP2A13",-0.0374492956629124,2.35238247309917,-1.28795195678157,0.200233151536042,0.329834846579156,-6.36291456816628
"SLC2A2",-0.299085315273253,7.04182649983884,-1.28765172381529,0.200337349472597,0.329981033396629,-6.36329694486899
"WDR45",-0.0608791656117238,2.37249502564876,-1.28718741628762,0.200498569533813,0.33022111309537,-6.36388811619365
"PIANP",-0.0265969894694806,2.33718604155785,-1.28679395679654,0.20063526428804,0.330420765703022,-6.36438891918056
"LINC02318",0.272469377390809,4.52078854295041,1.28652249834958,0.200729613870233,0.330550655783377,-6.36473435001727
"LOC105373876",0.140929530605739,2.45631570190909,1.28619778268989,0.200842516877316,0.330711076252223,-6.36514745753268
"GVINP1",-0.0842237761425548,2.63974601078512,-1.28614693216603,0.200860201754268,0.330714696103499,-6.36521214104887
"KDM4B",0.12550861108388,5.43222516718079,1.28596181706507,0.200924591099072,0.330795207996351,-6.36544759245185
"SGCE",0.433621913012973,5.0127766498843,1.28578805238794,0.200985046253298,0.330869230861794,-6.36566857703869
"IFNA13",1.30183373517529,5.5105969747438,1.28563359984664,0.201038793725501,0.330932200725204,-6.36586497710267
"LOC100505912",0.252751595083071,9.77171903557851,1.28555226887958,0.201067100109523,0.330953285250413,-6.36596838739454
"COL8A2",0.0757158573014367,3.78099935104959,1.28541642190475,0.201114386779474,0.331005605369994,-6.36614109923562
"CCDC85C",0.127000950474228,4.02342076881818,1.28532034634756,0.201147834464192,0.33102070715308,-6.36626323614954
"LINC02946",-0.0162180981736633,2.32372163513223,-1.28530101743181,0.201154564117327,0.33102070715308,-6.36628780713404
"TFF2",-0.0492145402398405,2.34114546576859,-1.28510127766995,0.201224116262367,0.331109647309512,-6.36654169596045
"SHC4",-0.215239352162369,4.68406796483884,-1.28490809713366,0.20129140128916,0.331194843557285,-6.36678721085378
"RRP1",-0.229272551837424,4.23977547858264,-1.28470160519688,0.201363341064825,0.331262906604846,-6.36704960362517
"IGFL1",0.365972491506191,2.77025337990909,1.28470030935254,0.201363792584289,0.331262906604846,-6.3670512501468
"MARCHF10",-0.120019651337989,4.49638545254959,-1.28395462747447,0.201623739386826,0.331664994192394,-6.36799845813146
"FHDC1",0.254316066944495,8.60880152931405,1.28388000259273,0.201649767462519,0.331682260198883,-6.36809322149628
"LINC00479",-0.0353274889179889,2.33322459252893,-1.2835213776605,0.201774885240719,0.331862498021838,-6.36854855122441
"TMEM37",0.125578484768627,4.20175946660744,1.28345042943289,0.201799644588067,0.33187765962096,-6.36863861629208
"RCBTB1",-0.0391073843782199,2.3672118048595,-1.28317782483986,0.201894798368532,0.332008579944556,-6.36898462852094
"AIMP2",0.130865314192099,2.67271800315702,1.28312510154133,0.201913205479198,0.332013282744919,-6.36905154102691
"PCGF2",0.0615569853544669,3.87078076372107,1.28288739954443,0.20199620897235,0.332124194841742,-6.36935318158422
"ADGRL1",0.301753199635885,6.55391391676584,1.28254322937692,0.202116434861508,0.33229628658615,-6.36978983243136
"HLX",0.22266574390553,2.59949902340496,1.28245448917049,0.202147442246545,0.332321680459968,-6.36990239920373
"SRRM1",-0.0241105029756827,2.33566267629752,-1.28234137211384,0.202186972419996,0.332361080442538,-6.37004587697531
"KANSL1-AS1",-0.138970888471762,5.0744377081281,-1.2822086307384,0.202233367832082,0.332411758778796,-6.37021423054743
"SOX11",-0.222085155886946,7.25869870225895,-1.28181444547321,0.202371188718993,0.332612694150243,-6.37071406890967
"NEXN-AS1",0.131048019449635,2.53775014635537,1.28101421391312,0.202651190642446,0.333047266135866,-6.37172832586821
"IGLV2-5",0.198836503613644,4.45587434008264,1.28096768453207,0.202667480112128,0.333048406140399,-6.37178728077606
"FAM76B",-0.119256853770392,4.04486483294628,-1.28070560092328,0.202759250997193,0.333173576873273,-6.37211931408002
"LALBA",0.272059092863663,2.7854463631157,1.28040112294557,0.202865905127936,0.333323182581139,-6.37250497373429
"COX20",0.11629456110234,4.3568320145,1.28014864985548,0.202954374089866,0.333442888035781,-6.37282469499391
"PIK3R2",-0.131138043595821,4.81072363828375,-1.27996313615149,0.203019397980011,0.333524059070938,-6.37305958261547
"SMIM12",-0.0188883623351459,2.32691003869835,-1.27968712898931,0.203116168908033,0.333657368233158,-6.37340898696025
"ATP6V1G3",0.309523399294659,3.54258352789256,1.27930586924672,0.203249898398167,0.333851363763777,-6.37389151258067
"PTS",0.238969768331419,2.52740722612397,1.27905786137409,0.203336923713568,0.333968620666301,-6.37420531838219
"SRBD1",0.377882038529407,2.66103086908264,1.27900818882059,0.203354356984334,0.333971567592129,-6.37426816223678
"PTBP1",0.125993923426809,4.46792705829201,1.27885194898391,0.20340919870284,0.334035945732017,-6.37446581554498
"HEXIM1",-0.0654425414697513,2.3862938358595,-1.27867276413364,0.203472107767603,0.334113561043996,-6.37469246682715
"LENEP",-0.0521005071170979,2.37875063142975,-1.27858244687147,0.203503822214845,0.3341399449022,-6.37480669760212
"TMPRSS5",0.404047328640818,3.88256647076033,1.27842865371724,0.203557834283144,0.334191688028571,-6.3750011928621
"FAR2P2",-0.191803815566215,3.7294326588843,-1.27840359921077,0.203566634412346,0.334191688028571,-6.375032876009
"XKRX",-0.251491354991003,6.58055340769421,-1.27823480523601,0.20362592881087,0.334242946463951,-6.37524631185412
"KIAA0040",-0.0475264272042106,2.35764050354545,-1.27822560512572,0.203629161015968,0.334242946463951,-6.37525794438005
"SYT6",-0.209571335639176,2.5243614322562,-1.27815587476419,0.203653660085396,0.334257467613836,-6.37534610809157
"RGS17",0.0991906195768975,2.50885785540496,1.27775368374518,0.203795008302267,0.334463756708801,-6.37585452770365
"CDC20",-0.0775273730090515,2.35829891000826,-1.27770040790363,0.203813737277253,0.334468789637726,-6.37592186333398
"LNCAROD",-0.131783414553777,4.34224420692562,-1.27764370489507,0.20383367245667,0.334475801084385,-6.37599352757826
"ACTR1B",0.0551083867477109,2.36361592924793,1.27735408137918,0.20393551833316,0.334617210449838,-6.37635952073438
"TTC21A",0.24664474831415,6.06292149628099,1.27726425878782,0.203967111991379,0.33462193471708,-6.37647301187375
"P3H2",0.0495575677604543,2.62819516597934,1.27725679745267,0.203969736558756,0.33462193471708,-6.37648243894587
"ZNF532",-0.0471116581021001,2.3520286482438,-1.27713346545097,0.204013122901817,0.334667402025527,-6.37663825579686
"SH3YL1",-0.157510269256829,5.58831293655785,-1.27708747397733,0.204029303750872,0.334668237314684,-6.37669635737828
"ADCY8",-0.258781819648804,5.69703851690083,-1.27685363109932,0.204111589632704,0.334768482246015,-6.37699174240157
"MXRA7",-0.163287896451979,5.8286208602562,-1.27682470381173,0.204121770420293,0.334768482246015,-6.3770282790371
"LINC01785",-0.106555601554317,2.44910110897521,-1.27673172457624,0.204154496445359,0.334796442296932,-6.3771457110851
"MFRP",0.105073075584254,2.4187624517686,1.27653105908776,0.204225138116148,0.334886571793776,-6.37739912166833
"KDM4C",0.0531999749192451,2.41811920235124,1.27644903114117,0.204254020170043,0.334908215658114,-6.37750269956951
"CDK4",-0.106716496455343,2.39961213349587,-1.27640175012408,0.204270669191047,0.334909799660254,-6.37756239906626
"PIERCE1",-0.218980038119412,8.11626282156612,-1.27630396537904,0.204305105214781,0.334930630026673,-6.37768586039621
"ROPN1L",0.238755311033061,3.15239090995455,1.27627660261955,0.204314742091195,0.334930630026673,-6.37772040649544
"RSPH4A",-0.0902467969564738,2.56511160033058,-1.27609571704238,0.204378456513755,0.335009359752167,-6.37794876047354
"IFT52",-0.147535626875039,4.55921369004959,-1.27509784201321,0.204730207140483,0.335560179099318,-6.37920793394047
"ENGASE",-0.0154726297568244,2.3191805076405,-1.2749806602639,0.204771542897869,0.335602171802302,-6.37935573740624
"SYNPO2",0.10772379507688,5.37582647929398,1.27492687955415,0.204790516052321,0.335607510574577,-6.37942356756501
"RGS18",-0.0961071736770629,2.44535588479339,-1.27465943041367,0.204884887950837,0.335732333095326,-6.37976084265142
"UQCR10",-0.0912699334607097,2.49937567174793,-1.27462191896183,0.204898126772718,0.335732333095326,-6.37980814213193
"CYP4V2",-0.186211787881002,6.95874926440496,-1.27448387163627,0.204946852889844,0.335786408122036,-6.37998219908905
"CSTL1",0.0497091605384385,2.35612911989256,1.27432895299887,0.205001544176344,0.335838356512208,-6.38017750639024
"CADPS2",0.069641253443419,2.37321838604959,1.27430496852173,0.205010012432364,0.335838356512208,-6.38020774176788
"BSN-DT",-0.0201889806527475,2.32420769164463,-1.27406471556817,0.205094853319486,0.335951568047682,-6.38051057954777
"CHKB-DT",0.294146829941146,2.57439418087603,1.27397094690325,0.205127972999973,0.335973642072911,-6.38062875945553
"ZNF446",0.115830887980744,2.8197644008595,1.27393747950406,0.205139794848452,0.335973642072911,-6.38067093753213
"DDX42",0.0464443400437196,2.40380041824518,1.27386651963671,0.205164861998467,0.335988928525863,-6.38076036280592
"TRAV13-2",-0.154380420011336,2.83641544965289,-1.27379147207114,0.205191375614099,0.336006581262102,-6.3808549342171
"FGD4",0.132148144995445,3.59891318259229,1.27358268266467,0.205265152261165,0.33610161988477,-6.38111801227472
"DDB2",-0.306280966983073,4.8020190833719,-1.27334144235294,0.205350419884485,0.336215457841998,-6.38142192673813
"DPF3",-0.0792652072582292,3.01627217524587,-1.27327116810148,0.20537526358031,0.336230355240533,-6.38151044767761
"GH1",0.11291861019886,5.41900305539532,1.27303066691377,0.205460303469621,0.336343793069663,-6.3818133589435
"TAT",0.0638824432218743,3.37397207722039,1.27297621219586,0.205479561953617,0.336349535912885,-6.38188193693278
"FAM86C1P",-0.211379900377299,3.86832743727273,-1.27250337995202,0.205646839894203,0.336597552382978,-6.38247728201259
"ANAPC13",0.0305454293452909,2.34461125953719,1.27243963439631,0.205669399371026,0.336608677465379,-6.38255752784438
"ACTR1A",0.133267955514399,2.71597975645868,1.2723410607714,0.20570428804487,0.336639977867897,-6.38268160914523
"LOC105377223",0.125751909233569,3.15719743497521,1.27221298812367,0.205749623963846,0.336688369329344,-6.3828428088899
"EBLN2",0.246051060509591,4.39103173724793,1.27204558159282,0.205808894607842,0.336759554390503,-6.38305349275147
"NKAPP1",0.275045777579161,3.05083393126446,1.27183568020122,0.205883228394862,0.336855374070814,-6.38331761896149
"MAML3-AS1",-0.141887706532552,3.77145702086364,-1.27138422506108,0.206043172140593,0.337091238877067,-6.38388555688974
"FAM181A-AS1",0.0606630520865035,2.36495178594215,1.2708935410533,0.206217117702247,0.337326998263112,-6.38450262279108
"TSPEAR",-0.0313343884021808,2.34837629943251,-1.27088860039724,0.206218869694448,0.337326998263112,-6.3845088347968
"BOD1L1",0.139567542248821,5.48395618001377,1.27063486934471,0.206308859267275,0.337448352455014,-6.38482782535106
"KCNQ5",0.0854106297134951,2.40597181982231,1.27057181541373,0.206331226780569,0.337459090748186,-6.38490708710439
"SGCA",-0.0443843263252295,2.34088951852893,-1.26985817955084,0.206584503570682,0.337847455487204,-6.3858038940227
"HP",-0.0327243001974118,2.35532167652066,-1.26971338097201,0.206635921971765,0.337905667639715,-6.38598579863432
"ZRANB1",0.0713518008823373,2.40385047948485,1.26943326331068,0.20673541927857,0.338042486883144,-6.38633764183438
"ESYT2",-0.0396085827107546,2.36365981034711,-1.26907151493359,0.206863963769548,0.338214030155159,-6.38679190589692
"LYPD6B",-0.134788965631806,2.43674003941322,-1.26904889153384,0.206872004771093,0.338214030155159,-6.38682031095234
"PAOX",0.0837090082721805,2.78294339273554,1.26896895331227,0.206900418934867,0.338234589784436,-6.38692067430718
"CASQ2",0.166163924955852,2.92085112742149,1.26880402305125,0.206959052713015,0.338304544602451,-6.38712772669527
"LOXHD1",0.141199652686634,2.61147893924793,1.26851562467152,0.207061609551022,0.338446281818758,-6.38748971720686
"INSIG1",0.122183549446623,2.66858005724793,1.2682541076006,0.207154639454547,0.3385724265691,-6.3878178977102
"PLCH2",0.187838999395887,4.41888883258678,1.2678310217877,0.207305209500513,0.338792588113833,-6.38834869303003
"ZC3H3",-0.0321044611909236,2.45314379861983,-1.267598971271,0.207387827015935,0.338901671711455,-6.38863974593102
"NPR1",-0.124298428810859,6.65476854021901,-1.26742938482965,0.207448220588536,0.338974424261089,-6.38885241951038
"ELP3",-0.138923223386071,5.26526964126033,-1.26738143395238,0.20746529932453,0.338976393808365,-6.38891254833139
"GGNBP2",-0.049403704118943,2.44951797347107,-1.26733601872926,0.207481475885083,0.338976889107638,-6.38896949548351
"ZNF470",0.187531456600092,2.89887369116529,1.26711641200545,0.207559711218518,0.339075226960942,-6.38924483717925
"UBA1",-0.101088816714109,2.62329140219421,-1.26706454023151,0.207578193804446,0.339075226960942,-6.38930986694057
"NFYB",0.0388985084124456,3.46205437564463,1.26693817555934,0.20762322423551,0.339075226960942,-6.38946827489902
"ANKRD60",-0.291039831434994,4.87258338935537,-1.2669261296874,0.207627517192737,0.339075226960942,-6.38948337453471
"CRPPA-AS1",-0.118802186337985,3.78377640674793,-1.26687282745748,0.207646514042427,0.339075226960942,-6.38955018780069
"IL36G",0.240892270051444,3.61971812735537,1.26686483918829,0.207649361161802,0.339075226960942,-6.38956020069857
"SPINK7",-0.10720276378962,2.40565674859504,-1.26684414836951,0.207656735762545,0.339075226960942,-6.38958613532444
"PIK3IP1-DT",0.052007405019221,2.35751222152066,1.26681060724476,0.207668690865004,0.339075226960942,-6.38962817611579
"RORA",0.0896539442807196,4.20909219704339,1.26662518397977,0.207734790618253,0.339149855332054,-6.38986056799253
"LOC100506016",0.0996258633104956,2.46543611654545,1.26659329349845,0.20774616050567,0.339149855332054,-6.38990053314962
"LINC01751",0.0486621655096044,2.35463697433884,1.26639359097008,0.207817370677432,0.339240173583287,-6.39015077812021
"CDCP1",0.13123841290909,4.93509094626171,1.26628553817722,0.207855907746353,0.339277146673038,-6.39028616183206
"EPS15",0.0928063683500975,2.52425426938843,1.26620647751574,0.207884108084959,0.339286101786465,-6.3903852130057
"NUP85",0.199364669239215,5.29741613809091,1.2661576609947,0.207901521970742,0.339286101786465,-6.39044636979225
"CHTOP",-0.14715721861146,4.33071510847658,-1.26613653683561,0.207909057737189,0.339286101786465,-6.39047283318874
"RASGEF1B",-0.122569428127282,2.53957580315702,-1.26604174346381,0.207942876497534,0.339315360862294,-6.39059158076947
"BCL2L10",0.102553476580295,2.85026133271901,1.26598844642774,0.207961892677654,0.339318819283934,-6.39065834212231
"MC2R",0.063977965087056,6.08670419050138,1.26594673852801,0.207976774788453,0.339318819283934,-6.39071058469149
"ZNF205",0.0913781372149178,3.24758390135537,1.26586234111758,0.208006891658059,0.339342029897468,-6.39081629425212
"SAP30",0.187894462853023,7.44433422726033,1.26542848070659,0.208161763504948,0.339568746440162,-6.39135960539213
"OR7A17",0.222361385324053,5.23364612718182,1.26533208501397,0.208196184631295,0.339598955301048,-6.3914802943763
"SMIM2",0.268290291292949,4.02316890026859,1.26525853327255,0.208222451413575,0.339615859614823,-6.39157237633917
"ZNF296",-0.0124539611617855,2.31846525933058,-1.26517071334742,0.208253816832694,0.339641076711637,-6.39168231430759
"LNPEP",0.0949239661057386,3.5643087471157,1.26491678480087,0.208344528465174,0.339763070284368,-6.39200015468064
"HOXA2",0.155884058669663,2.70920738375207,1.2648025969444,0.208385329576537,0.339803658606212,-6.3921430624796
"DKC1",0.0579550955126091,2.53455248858678,1.26351418847519,0.208846104570041,0.340529019095459,-6.39375465435774
"RTP4",0.030768552447952,2.34008313867769,1.26292112899713,0.209058452155609,0.340848115710207,-6.39449593892877
"ANKRD27",-0.14419111517197,2.53881816261983,-1.2628784817535,0.209073728292578,0.340848115710207,-6.3945492320628
"ACTA1",-0.23167797602607,6.45744357761157,-1.26272906059006,0.20912725704277,0.340909356805217,-6.39473593891184
"TERF1",-0.213402517204552,10.5104948825165,-1.2625996265023,0.209173633732471,0.340958930490567,-6.39489765383936
"AGAP2-AS1",-0.0333303786182224,2.33570326449587,-1.26253066422319,0.209198346240004,0.340965608126786,-6.39498380870819
"C22orf15",-0.164555022707318,2.69379569803306,-1.26249908457455,0.209209663464541,0.340965608126786,-6.39502325976809
"EZH2",0.383811785663394,7.98465696477686,1.26225154173516,0.209298391150004,0.341084183685007,-6.39533247081499
"IDI1",-0.155368042006535,3.69276604571694,-1.26213878798033,0.209338815037339,0.34112402862437,-6.39547329436694
"TFB1M",0.103329162185863,4.46783403821212,1.26204272950497,0.209373257936633,0.341154122023257,-6.3955932567235
"EPB41L2",-0.102588921840513,2.49310314112948,-1.26198171273613,0.209395138376863,0.341163743040964,-6.39566945272623
